date,data,cols
2025-11-10 01:00:00+07:00,3518790786120.97,channel_1
2025-11-10 01:10:00+07:00,3628461293636.9014,channel_1
2025-11-10 01:20:00+07:00,3553492942480.198,channel_1
2025-11-10 01:30:00+07:00,3253440319535.3594,channel_1
2025-11-10 01:40:00+07:00,3498742997244.0366,channel_1
2025-11-10 01:50:00+07:00,3671610376677.441,channel_1
2025-11-10 02:00:00+07:00,3419950041056.028,channel_1
2025-11-10 02:10:00+07:00,3671404857507.75,channel_1
2025-11-10 02:20:00+07:00,3338952682840.704,channel_1
2025-11-10 02:30:00+07:00,3390657793932.121,channel_1
2025-11-10 02:40:00+07:00,3601324874929.379,channel_1
2025-11-10 02:50:00+07:00,3354239799985.958,channel_1
2025-11-10 03:00:00+07:00,3686150013368.4556,channel_1
